School ID,Name,SEMIS,GPS,Tehsil,UnionCouncil
2674,GBPS : HAJI SIDDIQUE METLO,401050212,"24.9894276123907, 68.8820216097422",Talhar,Mir Ahasn Ali @ Rajo Khanani
2675,GBPS : DODO KORI,401050217,"24.9721704871612, 68.8708823962992",Talhar,Mir Ahasn Ali @ Rajo Khanani
2676,GBPS : ARAB LUND @ ABDUL MAJEED LUND,401050218,"24.9951605304413, 68.8971465725734",Talhar,Mir Ahasn Ali @ Rajo Khanani
2677,GBPS : SAWAN KHASKHELI,401050219,"24.9669929465929, 68.9007889894754",Talhar,Mir Ahasn Ali @ Rajo Khanani
2678,GBPS : BOHRO SAHIB KHAN,401050223,"25.011670282961, 68.9412689207991",Talhar,Mir Ahasn Ali @ Rajo Khanani
2679,GBPS : MOLE DINO JAT,401050224,"24.9940381454102, 68.9381039948989",Talhar,Mir Ahasn Ali @ Rajo Khanani
2682,GBPS : FATAN HINGORJO,401050230,"25.0208992227479, 69.0160033114748",Talhar,Mir Ahasn Ali @ Rajo Khanani
2686,GBPS : JUMOON RUGH,401050235,"24.9633073772553, 68.8405519713465",Talhar,Rajo Khanni-Tc
2690,GBPS : HYDER BHURGRI,401050255,"24.9653062870103, 68.8905349098734",Talhar,Mir Ahasn Ali @ Rajo Khanani
2692,GBPS : KARIM RUSTAMANI @ MANIK LUND,401050258,"24.9549884139823, 68.8608187434078",Talhar,Rajo Khanni-Tc
2696,GBPS : HUSSAIN NIZAMANI @ RAZI KHAN LNJWAN,401050284,"24.984954467889, 68.8915622387279",Talhar,Mir Ahasn Ali @ Rajo Khanani
2697,GBPS : THARO KHAN JAMALI,401050285,"24.9488881447802, 68.889419808959",Talhar,Mir Ahasn Ali @ Rajo Khanani
2698,GBLSS : GHULAM RASOOL ARAIN,401050290,"25.0098960256547, 68.9810246211296",Talhar,Mir Ahasn Ali @ Rajo Khanani
28245,GGPS : GHULAM RASOOL RIND @ LAAR VEE MAKAN,401020575,"24.6779945668533, 68.677614483137","Shaheed Fazal Rahu, Golarchi",Gharo
34376,GBPS : MOHD ARAB NOOHANI,401020534,"24.6972071658476, 68.692869543632","Shaheed Fazal Rahu, Golarchi",Gharo
34501,GBPS : DODO KHASKHELI @ ISMAIL RAHUKRO,401020074,"24.6685292894381, 68.6700251701473","Shaheed Fazal Rahu, Golarchi",Tarai
34502,GBPS : TARAI,401020295,"24.6885742675356, 68.6725223016762","Shaheed Fazal Rahu, Golarchi",Tarai
34512,GBPS : GHULAM MUHAMMAD LASHARI,401020161,"24.7556537962266, 68.7357848882675","Shaheed Fazal Rahu, Golarchi",Gharo
34514,GBPS : ALLAH JURIO JUNEJO,401020348,"24.7681532855948, 68.7065380811691","Shaheed Fazal Rahu, Golarchi",Gharo
34880,GBPS : JUMAN MALLAH,401050238,"24.9255724286335, 68.8122224848456",Talhar,Talhar-Tc
35062,GBPS : JAMAN KHOSO,401050043,"24.9101768552978, 68.9208465854314",Talhar,Mir Sahib Ahsan Khan Talpur
35066,GBPS : HAJI GUL MUHAMMAD RAHOOKRO,401050215,"24.9360359923976, 68.9261144368858",Talhar,Saeed Pur
35068,GBPS : CHOUDHRY ABDUL GHAFOOR @ MAQBOOL AR,401050033,"25.0286255665269, 69.0060858412093",Talhar,Mir Ahasn Ali @ Rajo Khanani
35069,GBPS : NAJAMUDDIN NIZAMANI,401050171,"24.990786545768, 68.8503098492819",Talhar,Rajo Khanni-Tc
35070,GBPS : CHAUDHRY JAMIL,401050227,"24.991901288635, 68.9084896413992",Talhar,Mir Ahasn Ali @ Rajo Khanani
51287,GGPS : OBAHEN (USMAN MALLAH),301000003,"24.9279220984635, 68.8650244456503",Talhar,1-Talhar
502,GBPS : ABDUL WAHID LUND,401010588,"24.5319904831741, 69.0728527140673",Badin,Chakar Khan Panwar
503,GBPS : LAKHOO REBARI,401010591,"24.5397400819802, 69.0734884166709",Badin,Chakar Khan Panwar
513,GBPS : FAQEER KHAIR MOHD KHOSO@HUSSAIN SHA,401010775,"24.5327641841541, 69.0534228088458",Badin,Chakar Khan Panwar
518,GBLSS : YOUSIF SHAH @ DATO JAT,401010805,"24.5418489298651, 69.0750736079586",Badin,Chakar Khan Panwar
607,GBPS : KHALIFO MUHAMMED LUND,401010155,"24.5581377416066, 69.1585151117257",Badin,Mithi Village
610,GBPS : MEVO KHAN LUND,401010314,"24.5422044651515, 69.1608077272823",Badin,Mithi Village
612,GBPS : RANO KHAN LUND,401010318,"24.537541757472, 69.1808807140717",Badin,Mithi Village
613,GBPS : HAJI ALI MUHAMMED NOHERIO,401010319,"24.5460972436362, 69.1976036125194",Badin,Mithi Village
614,GBPS : PORHO KHAN LUND,401010320,"24.5389203350976, 69.2105814814568",Badin,Mithi Village
615,GBPS : ALI MUHAMMAD RAHWANI,401010321,"24.5646811242882, 69.1372002668654",Badin,Chakar Khan Panwar
616,GBPS : CHHUTTO KHAN LUND,401010323,"24.496409208102, 69.1178186203159",Badin,Mithi Village
617,GBPS : HAJI MURAD KHATTI,401010325,"24.5368512357234, 69.092823113516",Badin,Chakar Khan Panwar
618,GBPS : MUHAMMAD URS MURADANI,401010326,"24.5505004145109, 69.0996989610286",Badin,Chakar Khan Panwar
1109,GBPS : MUHAMMAD SOOMAR NOHERIO,401010322,"24.5460107002578, 69.0572315442566",Badin,Chakar Khan Panwar
1110,GBPS : CHANSER DASTI,401010324,"24.5589726094577, 69.0683560063941",Badin,Chakar Khan Panwar
1111,GBPS : ABDUL RAHMAN SAHATO,401010327,"24.5401771328581, 69.0534576961336",Badin,Chakar Khan Panwar
1112,GBPS : HAJI MUHAMMAD SIDIQ DIL @ SAKIO LUN,401010328,"24.5236459207504, 69.0694838657017",Badin,Chakar Khan Panwar
1125,GBPS : BUDHO DASTI,401010383,"24.5552618473857, 69.0623116451516",Badin,Chakar Khan Panwar
1126,GBPS : DATO JAT,401010508,"24.5418751579938, 69.0750494673823",Badin,Chakar Khan Panwar
1251,GBPS : HAIBAT FAQEER,401010374,"24.5623624019181, 69.1098350036487",Badin,Chakar Khan Panwar
1252,GBPS : PANDHI KHAN LUND,401010375,"24.5295993795134, 69.171152999037",Badin,Mithi Village
1253,GBPS : HUSSAIN KHAN LUND,401010377,"24.5393778202017, 69.0921967674643",Badin,Chakar Khan Panwar
1256,GBPS : EIDOO NUHRIO,401010381,"24.5251485023735, 69.0883988142014",Badin,Chakar Khan Panwar
1257,GBPS : DIN MUHAMMAD LUND,401010382,"24.5172224225213, 69.1271996498108",Badin,Mithi Village
1263,GBPS : FATEH MUHAMMAD JHAGORO,401010513,"24.5725077642553, 69.1297489749559",Badin,Chakar Khan Panwar
1266,GBPS : MUHAMMED URIS LUND,401010576,"24.5444169931896, 69.1614974631554",Badin,Mithi Village
1267,GBPS : KHALIFO MITHAN,401010578,"24.5272474456331, 69.1514133567005",Badin,Mithi Village
1274,GBPS : GHULAM HAIDER CHANDIO @ SHAFI M. LU,401010607,"24.5301965443354, 69.1455030597841",Badin,Mithi Village
1276,GBPS : AMIN ARAIN,401010675,"24.5063209430783, 69.0832468821442",Badin,Chakar Khan Panwar
2344,GBLSS : ABDULLAH KHAN JUNEJO,401040730,"24.7023951305138, 69.0557885226589",Tando Bago,Khalifo Qasim
2345,GBLSS : FAQIR MUHAMMAD NOHERIO,401040739,"24.7395016238801, 69.0623961383105",Tando Bago,Khalifo Qasim
2347,GBPS : PAF CHAK,401040004,"24.6608779515336, 69.1695249080658",Tando Bago,Khoskhi-Tc
2348,GBPS : SIDDIQUE BHOOT,401040014,"24.6773792638862, 69.1097438326465",Tando Bago,Khoskhi-Tc
2349,GBPS : TALHO KHAN BHURGARI,401040024,"24.6615386217486, 69.0427060423043",Tando Bago,Saeed Khan Bhurgri @ Khoski
2350,GBPS : BHALE DINO SOOMRO,401040027,"24.5749630128419, 69.1094675637748",Tando Bago,Saeed Khan Bhurgri @ Khoski
2351,GBPS : MUHAMMAD SIDDIQUE CHEEMA,401040029,"24.672426563811, 69.1759139200897",Tando Bago,Khoskhi-Tc
2352,GBPS : JAM KHAN KHOSO,401040030,"24.5990191275637, 69.0982424371166",Tando Bago,Saeed Khan Bhurgri @ Khoski
2353,GBPS : LAKHA DINO FAKIR @ MOLVI ABDULLAH S,401040031,"24.6390500779465, 69.1250431528674",Tando Bago,Khoskhi-Tc
2355,GBPS : ACHAR RIND,401040050,"24.673984152416, 69.0305194222873",Tando Bago,Saeed Khan Bhurgri @ Khoski
2356,GBPS : ALLAH BACHAYO BHOOT,401040062,"24.6682977457494, 69.1297048330307",Tando Bago,Saeed Khan Bhurgri @ Khoski
2357,GBPS : QAZI SULLEMAN BHAN,401040072,"24.5842220068263, 69.0975049147023",Tando Bago,Saeed Khan Bhurgri @ Khoski
2358,GBPS : SOBHO KOLHI,401040077,"24.6559539967541, 69.050043224393",Tando Bago,Saeed Khan Bhurgri @ Khoski
2359,GGPS : HAJI ABDUL KARIM BHURGARI,401040117,"24.6786368791304, 69.0795528897657",Tando Bago,Saeed Khan Bhurgri @ Khoski
2360,GGPS : KHOSKI,401040118,"24.6445004675677, 69.1144340893458",Tando Bago,Khoskhi-Tc
2361,GGPS : TALHO KHAN BHURGRI,401040120,"24.6615312297678, 69.0422835820725",Tando Bago,Saeed Khan Bhurgri @ Khoski
2363,GGPS : MUHAMMAD ACHAR RIND,401040166,"24.6737940125189, 69.0308734707433",Tando Bago,Saeed Khan Bhurgri @ Khoski
2364,GBPS : SHADI LARGE,401040174,"24.6294703601982, 69.1789403484201",Tando Bago,Khoskhi-Tc
2365,GBPS : AHMED KHAN JAMALI,401040176,"24.5923292444665, 69.1109669235389",Tando Bago,Saeed Khan Bhurgri @ Khoski
2367,GBPS : PHOTO BHATTI,401040182,"24.626323033637, 69.0917193916481",Tando Bago,Saeed Khan Bhurgri @ Khoski
2368,GBPS : HAJI ISMAIL NOHRIO,401040280,"24.6076300403327, 69.0597581845495",Tando Bago,Saeed Khan Bhurgri @ Khoski
2369,GBPS : MITHO KHAN KHOSO,401040281,"24.6353539832676, 69.0732336048789",Tando Bago,Saeed Khan Bhurgri @ Khoski
2370,GBPS : MITHO BHOOT,401040282,"24.6273982717747, 69.1189089426412",Tando Bago,Saeed Khan Bhurgri @ Khoski
2371,GBPS : ARZI KHAN CHHALGRI,401040284,"24.6214708428827, 69.0598654702238",Tando Bago,Saeed Khan Bhurgri @ Khoski
2372,GBPS : HUSSAIN SARKI,401040285,"24.6798140642303, 69.0399366608249",Tando Bago,Saeed Khan Bhurgri @ Khoski
2373,GBPS : MOLE DINO KHASKHELI,401040286,"24.6433043747306, 69.0474629348436",Tando Bago,Saeed Khan Bhurgri @ Khoski
2374,GBPS : OLIYA RAJSEAN,401040287,"24.6727764352909, 69.0533074729879",Tando Bago,Saeed Khan Bhurgri @ Khoski
2375,GBPS : KHAMISO LAKHATIO,401040288,"24.6431153277381, 69.0620273351669",Tando Bago,Saeed Khan Bhurgri @ Khoski
2376,GBPS : FAQIR KHEYO KHAN KHOSO,401040289,"24.6041232509457, 69.1027781367302",Tando Bago,Saeed Khan Bhurgri @ Khoski
2377,GBPS : ARZI MURADANI,401040290,"24.5561598423252, 69.0980869558494",Tando Bago,Saeed Khan Bhurgri @ Khoski
2378,GBPS : IBRAHIM BHOOT,401040291,"24.6725241651174, 69.1274490952492",Tando Bago,Khoskhi-Tc
2379,GBPS : SAHIR JAT,401040292,"24.6328565415222, 69.1428905654464",Tando Bago,Saeed Khan Bhurgri @ Khoski
2380,GBPS : AC CHAK,401040426,"24.6175279623885, 69.1534164695483",Tando Bago,Khoskhi-Tc
2381,GBPS : SHARIF KHOSO,401040438,"24.6501521943527, 69.1383951947161",Tando Bago,Khoskhi-Tc
2382,GBPS : MUHAMMAD USMAN PITAFI@MOJAN KHOSO,401040445,"24.6227704216124, 69.0854524199105",Tando Bago,Saeed Khan Bhurgri @ Khoski
2383,GBPS : PUNHOON KHOSO,401040507,"24.6511711834938, 69.1103446501521",Tando Bago,Saeed Khan Bhurgri @ Khoski
2384,GBPS : MUHAMMED KHAN KHOSO,401040583,"24.639120709987, 69.0671879008345",Tando Bago,Saeed Khan Bhurgri @ Khoski
2385,GBPS : MUHAMMED DERO @ MUHAMMAD HASHIM LAK,401040584,"24.6373702473117, 69.0582481031127",Tando Bago,Saeed Khan Bhurgri @ Khoski
2386,GBPS : KHOSKI,401040585,"24.6439170177506, 69.1139817395665",Tando Bago,Khoskhi-Tc
2387,GBPS : HAJI AHMED KHASKHELI,401040601,"24.6366022578857, 69.1052484440696",Tando Bago,Khoskhi-Tc
2388,GBPS : DUR MUHAMMED JAT,401040602,"24.6320442270278, 69.0809623867975",Tando Bago,Saeed Khan Bhurgri @ Khoski
2389,GBPS : QASER AHMEDANI,401040603,"24.5753386344345, 69.1008871784793",Tando Bago,Saeed Khan Bhurgri @ Khoski
2390,GBPS : GANHWER JUNEJO,401040633,"24.5950779486068, 69.0706426084312",Tando Bago,Saeed Khan Bhurgri @ Khoski
2391,GBPS : ISHAQUE BHATTI,401040634,"24.5727313704977, 69.0773851390907",Tando Bago,Saeed Khan Bhurgri @ Khoski
2392,GBPS : PAHAR KHAN LUND,401040635,"24.6035965032867, 69.09835517496",Tando Bago,Saeed Khan Bhurgri @ Khoski
2393,GBPS : KHEEROL JUNEJA,401040636,"24.5902805204912, 69.081054926814",Tando Bago,Saeed Khan Bhurgri @ Khoski
2394,GBPS : BUDHO KHOSO,401040637,"24.6362418286815, 69.1767856526034",Tando Bago,Saeed Khan Bhurgri @ Khoski
2395,GBPS : MISRI KEERIO@ALLAH BUX DARS@ KANJI,401040685,"24.6713623531362, 69.1394689826299",Tando Bago,Khoskhi-Tc
2396,GBPS : HADI BUX KHOSO,401040708,"24.6537112863551, 69.1528576607995",Tando Bago,Saeed Khan Bhurgri @ Khoski
2397,GBPS : LAL BUX KHOSO,401040711,"24.6001225232455, 69.1163420663754",Tando Bago,Saeed Khan Bhurgri @ Khoski
2398,GGHS : KHOSKI,401040742,"24.6445045488536, 69.114630711056",Tando Bago,Khoskhi-Tc
2399,GBHSS : KHOSKI,401040751,"24.6473926157689, 69.1104340322101",Tando Bago,Khoskhi-Tc
2400,GBPS : SIGNAL CHAK,401040001,"24.5902947528867, 69.2076653569759",Tando Bago,Muhammad Ishaq Dero
2408,GBPS : SALAR SOOMRO,401040175,"24.5827219887948, 69.1236738882459",Tando Bago,Muhammad Ishaq Dero
2409,GBPS : ISHAQ DERO,401040178,"24.5691529700838, 69.2128063612098",Tando Bago,Muhammad Ishaq Dero
2415,GBPS : ABDUL WAHID PARHIYAR,401040293,"24.6013862009916, 69.2117169173324",Tando Bago,Muhammad Ishaq Dero
2416,GBPS : RAB DINO SOOMRO,401040294,"24.5896008660838, 69.1863218002334",Tando Bago,Muhammad Ishaq Dero
2428,GBPS : HAJI SIDDIQUE BULEDI @SULLEMAN KHAS,401040624,"24.5769338729595, 69.1780114182843",Tando Bago,Muhammad Ishaq Dero
2429,GBPS : MUHAMMAD SOOMAR SOOMRO,401040695,"24.5870045812232, 69.1865837353071",Tando Bago,Muhammad Ishaq Dero
2431,GBPS : MISRI MALLAH,401040697,"24.5751520220701, 69.1528536365432",Tando Bago,Muhammad Ishaq Dero
2434,GBLSS : MUHAMMAD ISHAQUE,401040733,"24.5741742997157, 69.2120888324238",Tando Bago,Muhammad Ishaq Dero
2436,GBHS : SIGNAL CHAK @ SHADI LARGE,401040747,"24.6293764876862, 69.1786086285894",Tando Bago,Khoskhi-Tc
2890,GBPS : ABDULLAH BHURGARI,401040002,"24.6775321880865, 69.0791344642639",Tando Bago,Saeed Khan Bhurgri @ Khoski
2892,GBPS : PUNJAB CHAK,401040013,"24.684102641687, 69.1411989759233",Tando Bago,Khalifo Qasim
2895,GBPS : BACHAL AHMEDANI,401040032,"24.7003409031698, 69.1686411259563",Tando Bago,Khalifo Qasim
2896,GBPS : BACHAL AHMEDANI,401040046,"24.6870955854164, 69.1499816658095",Tando Bago,Khalifo Qasim
2898,GBPS : JAN MUHAMMAD AHMEDANI,401040075,"24.694981069313, 69.1494512635458",Tando Bago,Khalifo Qasim
2899,GBPS : BALO KOLHI,401040076,"24.7155687400092, 69.0916442839309",Tando Bago,Khalifo Qasim
2900,GGPS : BACHAL AHEMEDANI,401040111,"24.6866246493765, 69.1503645477693",Tando Bago,Khalifo Qasim
2901,GGPS : ABDULLAH JUNEJO,401040121,"24.7000667904079, 69.0560755040262",Tando Bago,Khalifo Qasim
2904,GBPS : SAEED KHAN BHURGARI,401040181,"24.6630717961963, 69.0652191629993",Tando Bago,Saeed Khan Bhurgri @ Khoski
2907,GBPS : IMAM BUX AHMEDANI,401040201,"24.6886778516764, 69.123008699417",Tando Bago,Khalifo Qasim
2910,GBPS : ABDULAH JUNEJO,401040205,"24.7004480522472, 69.0564845089179",Tando Bago,Khalifo Qasim
2911,GBPS : FAQIR MUHAMMAD NOHRIO,401040206,"24.7394868330087, 69.0624430839211",Tando Bago,Khalifo Qasim
2912,GBPS : KHUDI ADIT MALLAH @ HOTE MALLAH,401040208,"24.7345196590738, 69.0954504215599",Tando Bago,Khalifo Qasim
2921,GBPS : ABDUL KARIM KATHAI,401040295,"24.6478654642072, 69.0945759360004",Tando Bago,Saeed Khan Bhurgri @ Khoski
2924,GBPS : HAJI AHMED SAMOON,401040298,"24.6892018006229, 69.0742367559664",Tando Bago,Khalifo Qasim
2930,GBPS : MUHAMMAD BACHAL NOHRIO,401040308,"24.7094031008035, 69.1114202208918",Tando Bago,Khalifo Qasim
2931,GBPS : THAROO KHAN RIND,401040309,"24.716487404656, 69.1002514904745",Tando Bago,Khalifo Qasim
2932,GBPS : MUHAMMAD YOUSIF AHMEDANI,401040311,"24.7204402738443, 69.074912654958",Tando Bago,Khalifo Qasim
2934,GBPS : TAJO RIND,401040313,"24.7111366892195, 69.0841086516732",Tando Bago,Khalifo Qasim
2935,GBPS : TURK FARM,401040314,"24.7411348180672, 69.0640081626153",Tando Bago,Khalifo Qasim
2936,GBPS : HAJI KHAN PATHAN,401040317,"24.6977054723299, 69.1082941098993",Tando Bago,Khalifo Qasim
2937,GBPS : JANOO KOLACHI,401040321,"24.6836489050645, 69.1044491898959",Tando Bago,Khalifo Qasim
2938,GBPS : BASHIR AHMED WARAICH@KHABAR BHOOT,401040322,"24.6444695416788, 69.0939348985329",Tando Bago,Saeed Khan Bhurgri @ Khoski
2939,GBPS : MUHAMMAD ALI KOLACHI,401040323,"24.6811520876631, 69.1007396638385",Tando Bago,Khalifo Qasim
2941,GBPS : MUHAMMAD SOOMAR KHASKHELI,401040326,"24.7023945235978, 69.07238870144",Tando Bago,Khalifo Qasim
2942,GBPS : CHAKAR KHAN AHMEDANI,401040479,"24.6818052655344, 69.119925499757",Tando Bago,Khalifo Qasim
2946,GBPS : KHALIQUE DINO DARS,401040561,"24.6843483120271, 69.0586537947246",Tando Bago,Khalifo Qasim
2948,GBPS : ALI MUHAMMED NOHERIO,401040577,"24.6774207347304, 69.1143491784743",Tando Bago,Khalifo Qasim
2949,GBPS : JAMIL SAMOON,401040582,"24.6909966558019, 69.0740395993008",Tando Bago,Khalifo Qasim
2961,GBPS : HAJI SAND@ ALLAH DINO NOHERIO@ ALI,401040666,"24.7342955689855, 69.0971481871594",Tando Bago,Khalifo Qasim
2965,GGLSS : PUNJAB CHAK,401040720,"24.6841030473731, 69.1411314804675",Tando Bago,Khalifo Qasim
21269,GBPS : MUHAMMED MOOSA LUND,401010583,"24.5185252190622, 69.1091177547538",Badin,Chakar Khan Panwar
34243,GBPS : GUL MUHAMMAD CHANNA,401010317,"24.5471343407633, 69.1177726391611",Badin,Chakar Khan Panwar
34385,GBPS : MUHBAT KHAN QABAILY,401010378,"24.5498166810928, 69.210322929898",Badin,Mithi Village
34982,GBPS : ALEEM DARS,401040003,"24.6139239389201, 69.0795421600342",Tando Bago,Saeed Khan Bhurgri @ Khoski
34983,GGPS : SIGNAL CHACK,401040095,"24.590306962558, 69.2075720508326",Tando Bago,Muhammad Ishaq Dero
34984,GBPS : LUTUF ALI KHOSO,401040283,"24.6072642154958, 69.0841555586444",Tando Bago,Saeed Khan Bhurgri @ Khoski
34985,GBPS : CHUTTO MALLAH,401040580,"24.6494597938371, 69.0615767397223",Tando Bago,Saeed Khan Bhurgri @ Khoski
34986,GBPS : ARBAB BAQA NOHRIO,401040709,"24.607556881934, 69.0599218010903",Tando Bago,Saeed Khan Bhurgri @ Khoski
34989,GBPS : YOUSIF BHOOT,401040589,"24.5851464313218, 69.1572779439879",Tando Bago,Muhammad Ishaq Dero
35151,GBPS : NATHO MALLAH,401040560,"24.6969050183083, 69.0515238173784",Tando Bago,Khalifo Qasim
35152,GBPS : MUHAMMAD HASSAN MALLAH,401040628,"24.6717685855627, 69.0754652014362",Tando Bago,Saeed Khan Bhurgri @ Khoski
35631,GGPS : KHALIQUE DINO DARS,401040757,"24.6843654416568, 69.0586732315524",Tando Bago,Khalifo Qasim
2437,GBPS : ALAN KHAN KHOSO,401040007,"24.8025438897507, 69.2403101529785",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2439,GBPS : MUHAMMAD MALOOK JAT,401040020,"24.791066525975, 69.2756617344149",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2440,GBPS : GHULAM RASOOL KHOSO @ SYED JURIAL S,401040085,"24.785288, 69.236018",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2441,GBPS : GHULAM ALI KHASKHELI,401040086,"24.7848099794606, 69.2495481524225",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2442,GBPS : MISRI KHOSO,401040087,"24.8009036348582, 69.2633513003222",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2443,GGPS : MALOOK JAT,401040092,"24.7892800117198, 69.2755865644679",Tando Bago,Pangrio-Tc
2447,GGPS : PANGRIO (CMS),401040119,"24.7608482569124, 69.1958794179487",Tando Bago,Pangrio-Tc
2449,GGPS : ASHRAF KHOSO,401040154,"24.767084093109, 69.2133906503038",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2450,GGPS : PIR HAMID ALI SHAH,401040155,"24.8071228440787, 69.2683875598716",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2452,GBPS : KAMAL FAQIR AHMDANI,401040172,"24.7605616596962, 69.2235285058052",Tando Bago,Choudri Deen Muhammad
2453,GBPS : PANGRIO,401040184,"24.7624719846676, 69.1983980294165",Tando Bago,Pangrio-Tc
2454,GBPS : RAMZAN LAIL,401040185,"24.7852101512883, 69.2329949274622",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2455,GBPS : DOST MUHAMMAD JARWAR,401040186,"24.7786, 69.2317",Tando Bago,Saman Shah Sarkar
2456,GBPS : WAGHDAHI,401040193,"24.8065928906561, 69.2438659148243",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2458,GBPS : AHSAN ALI CHANDIO,401040198,"24.8023442338086, 69.2995083092588",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2459,GBPS : MEHRAB CHANDIO,401040199,"24.8386, 69.2964",Tando Bago,Khairpur Ghambo @ Malkani Sharif
2460,GBPS : PIR SHAH MUHAMMAD SHAH,401040200,"24.8071374577761, 69.2683679830567",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2461,GBPS : ALLAH DAD LAIL,401040209,"24.7678549197979, 69.2289192843225",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2462,GBPS : MIR JO KOT,401040217,"24.7670978911873, 69.2519903460413",Tando Bago,Choudri Deen Muhammad
2464,GBPS : HAJI GANHWER AHMDANI,401040223,"24.812303803217, 69.2322219781537",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2465,GBPS : PUNHOON KHAN KHOSO,401040225,"24.7662531832178, 69.2176039411524",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
2467,GBPS : MUHAMMAD YOUSIF JUNEJO @ GHULAM M.,401040227,"24.7879975452065, 69.2487224893478",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3076,GBPS : KAMIL KHAN KHOSO,401040229,"24.8017976219255, 69.2580449669686",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3077,GBPS : MUHAMMAD RAMZAN KHOS0,401040230,"24.7813463397275, 69.2184779807758",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3078,GBPS : QURBAN ALI KHOSO,401040231,"24.7809737483537, 69.2003238038807",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3079,GBPS : LOUNG KHAN KHOSO,401040232,"24.7663217757495, 69.2352157706813",Tando Bago,Choudri Deen Muhammad
3081,GBPS : JEO KHAN LUND,401040241,"24.7862873050887, 69.3174202387443",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3083,GBPS : PIR ALI ASGHAR SHAH,401040327,"24.8204399979635, 69.3019741482249",Tando Bago,Malkani Shareef
3084,GBPS : CHOUDHRI MUKHTIAR,401040328,"24.8186, 69.3197",Tando Bago,Saman Shah Sarkar
3085,GBPS : AMIR BUX CHANDIO,401040329,"24.8424146262203, 69.3034250216861",Tando Bago,Malkani Shareef
3087,GBPS : KHAIR MUHAMMAD ARAIN,401040427,"24.8175356609354, 69.2366976940291",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3089,GBPS : ALLAH DINO BHATTI AT SAEED KHAN KHO,401040457,"24.8228, 69.225",Tando Bago,Saman Shah Sarkar
3090,GBPS : MISRI KHAN KHOSO,401040492,"24.7738878603218, 69.2183160676459",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3092,GBPS : ABDUL GHAFOOR AHMEDANI,401040505,"24.7338192923788, 69.2138658452762",Tando Bago,Pangrio-Tc
3094,GBPS : HIDAYAT ALI KHOSO,401040564,"24.7955574376186, 69.2318827324517",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3096,GBPS : BACHAL AHMEDANI,401040588,"24.8115851872617, 69.2562165856362",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3097,GBPS : GREED ABAD PANGRIO,401040592,"24.7600071556789, 69.197807957728",Tando Bago,Pangrio-Tc
3098,GBPS : HAMID ALI SHAH,401040593,"24.7868952650157, 69.3074227354222",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3099,GBPS : MUHAMMAD UMER DALWANI,401040664,"24.8319746770973, 69.2943625092243",Tando Bago,Malkani Shareef
3100,GBPS : KAMAL CHANDIO,401040665,"24.8069, 69.3072",Tando Bago,Saman Shah Sarkar
3101,GBPS : MUHAMMAD USMAN CHANDIO,401040667,"24.8131, 69.2808",Tando Bago,Saman Shah Sarkar
3102,GBPS : AHMED JUNEJO @ PATEL LAKHO CHANDIO,401040668,"24.8145671518593, 69.273283931732",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3104,GBPS : NASEER KHAN CHANDIO,401040671,"24.8248113786779, 69.2923119439873",Tando Bago,Malkani Shareef
3105,GBPS : AMIR BUX LUND,401040672,"24.7774089434429, 69.2940652900874",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3106,GBPS : VERSI MAL OFAQUE,401040705,"24.762333969844, 69.2395502419939",Tando Bago,Choudri Deen Muhammad
3108,GGPS : ALI NAWAZ KHOSO,401040722,"24.8065872125107, 69.2432445483762",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
3109,GBLSS : ALAN KHAN KHOSO,401040735,"24.8028036045572, 69.2403620395477",Tando Bago,Dargah Saman Sarkar @ Bukhsho Lund
